"","TOWN11CD","TOWN11NM","POPULATION_2011","SIZE_FLAG","RGN11NM","COASTAL","COASTAL DETAILED","TTWA11CD","TTWA11NM","TTWA CLASSIFICATION","JOB DENSITY FLAG","INCOME FLAG","UNIVERSITY FLAG","Level4Qual_residents35-64_2011","KS4_2012-2013_counts","Key Stage 2 attainment_school year 2007 to 2008","Key Stage 4 attainment_school year 2012 to 2013","Level 2 at age 18","Level 3 at age 18","Activity at age 19: full-time higher education","Activity at age 19: sustained further education","Activity at age 19: appprenticeships","Activity at age 19: employment with earnings above £0","Activity at age 19: employment with earnings above £10,000","Activity at age 19: out-of-work","Highest level qualification achieved by age 22: less than level 1","Highest level qualification achieved by age 22: level 1 to level 2","Highest level qualification achieved by age 22: level 3 to level 5","Highest level qualification achieved by age 22: level 6 or above","Highest level qualification achieved b age 22: average score","Education Score"
"664","E35000624","Bury St Edmunds BUASD",41113,"Medium Towns","East of England","Non-coastal","Large non-coastal town","E30000184","Bury St Edmunds","Majority rural","Working","Lower deprivation towns","No university","Medium",443,72.5768321513002,57.3363431151242,84.4243792325056,51.6930022573363,"36.117381489841989","18.961625282167045","9.4808126410835225","53.724604966139957","29.119638826185103","5.6433408577878108","*","24.9","43","30.5",3.5823927765237,-0.16783077
"665","E35000629","Romsey BUASD",16998,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000267","Southampton","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","Medium",191,75.5102040816327,65.4450261780105,87.434554973822,63.8743455497382,"41.8848167539267","15.706806282722512","10.471204188481675","49.214659685863879","24.083769633507853","*","*","14.6","49.5","33.9",3.79057591623037,2.649834534
"666","E35000631","Caterham BUASD",21437,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000196","Crawley","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","Medium",230,75.4545454545455,65.2173913043478,82.1739130434783,44.7826086956522,"32.608695652173914","17.391304347826086","12.173913043478262","47.391304347826086","22.608695652173914","6.9565217391304346","*","16.399999999999999","51.7","30.2",3.66086956521739,0.549953241
"667","E35000633","Thatcham BUASD",26017,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000244","Newbury","Majority town and city (small)","Mixed","Lower deprivation towns","No university","Medium",334,72.5947521865889,59.8802395209581,82.0359281437126,52.3952095808383,"34.431137724550901","16.167664670658681","11.377245508982035","50","30.838323353293411","3.5928143712574849","*","25.7","42.4","29.9",3.5,-0.080421657
"668","E35000634","Sheringham BUASD",7367,"Small Towns","East of England","Coastal","Smaller seaside town","E30000198","Cromer and Sheringham","Majority rural","Residential","Mid deprivation towns","No university","Medium",67,80.6451612903226,71.6417910447761,83.5820895522388,58.2089552238806,"37.313432835820898","16.417910447761194","*","44.776119402985074","16.417910447761194","*","*","27.3","40.9","*",3.59701492537313,2.820617446
"669","E35000635","Carterton BUASD",15769,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000250","Oxford","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Low",167,67.0520231213873,57.4850299401198,83.2335329341317,41.3173652694611,"26.946107784431138","20.359281437125748","17.365269461077844","60.479041916167667","35.32934131736527","*","*","26.6","48.5","23.7",3.38323353293413,-2.286163498
"670","E35000639","Eastbourne BUASD",109185,"Large Towns","South East","Coastal","Large seaside town","E30000204","Eastbourne","Majority town and city (Large Towns)","Mixed","Higher deprivation towns","No university","Medium",1137,66.4893617021277,61.03781882146,81.1785400175902,41.8645558487247,"27.70448548812665","18.64555848724714","10.642040457343887","49.164467897977133","21.723834652594547","9.8504837291116978","2.7","26.8","49.8","20.7",3.26473175021988,-2.281555604
"671","E35000640","Darwen BUASD",28155,"Medium Towns","North West","Non-coastal","Large non-coastal town","E30000170","Blackburn","Majority town and city (Large Towns)","Mixed","Higher deprivation towns","No university","Low",321,71.4681440443213,63.8629283489097,81.619937694704,45.7943925233645,"29.595015576323984","28.660436137071649","18.380062305295951","47.352024922118382","22.118380062305295","11.838006230529595","*","31","44.6","23.2",3.37383177570093,-0.761057801
"672","E35000644","Horbury BUASD",10361,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000283","Wakefield and Castleford","Majority town and city (Large Towns)","Residential","Mid deprivation towns","No university","Medium",110,81.5789473684211,77.2727272727273,89.0909090909091,55.4545454545455,"31.818181818181817","18.181818181818183","12.727272727272727","48.18181818181818","28.18181818181818","9.0909090909090917","*","20.7","43.2","31.5",3.57272727272727,3.173359701
"673","E35000648","Braintree BUASD",41634,"Medium Towns","East of England","Non-coastal","Large non-coastal town","E30000188","Chelmsford","Majority town and city (Large Towns)","Mixed","Mid deprivation towns","No university","Low",517,68.2539682539683,46.42166344294,77.3694390715667,39.8452611218569,"23.210831721470019","19.729206963249517","13.733075435203096","60.541586073500966","37.717601547388782","6.7698259187620886","3.5","30.9","46.2","19.399999999999999",3.12765957446809,-4.082898176
"674","E35000652","Carlton (Gedling) BUASD",49235,"Medium Towns","East Midlands","Non-coastal","Large non-coastal town","E30000249","Nottingham","Majority conurbation","Residential","Higher deprivation towns","No university","Low",515,77.6264591439689,67.7669902912621,82.1359223300971,49.5145631067961,"32.038834951456316","24.466019417475728","13.980582524271846","52.427184466019419","23.495145631067963","9.5145631067961158","*","23.4","48.5","26.3",3.53009708737864,1.117383847
"675","E35000657","Wallingford BUASD",7918,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000250","Oxford","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","High",71,74.2857142857143,69.0140845070423,77.4647887323944,40.8450704225352,"28.169014084507044","26.760563380281688","16.901408450704224","47.887323943661968","29.577464788732392","*","*","34.799999999999997","39.1","*",3.19718309859155,-0.854982582
"676","E35000660","Horsham BUASD",48041,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000196","Crawley","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","Medium",501,83.4296724470135,78.4431137724551,92.4151696606786,65.2694610778443,"43.912175648702593","12.574850299401197","8.5828343313373257","54.091816367265466","24.750499001996008","2.3952095808383236","*","15.6","46.5","37.1",3.93612774451098,5.397228742
"677","E35000666","Bacup BUASD",13323,"Small Towns","North West","Non-coastal","Smaller non-coastal town","E30000170","Blackburn","Majority town and city (Large Towns)","Residential","Higher deprivation towns","No university","Low",155,70.4697986577181,35.4838709677419,67.741935483871,32.258064516129,"22.58064516129032","21.935483870967744","12.258064516129032","40","15.483870967741936","19.35483870967742","*","31.2","47.4","16.2",3.01290322580645,-5.903708401
"678","E35000668","Tyldesley BUASD",16142,"Small Towns","North West","Non-coastal","Smaller non-coastal town","E30000239","Manchester","Majority conurbation","Residential","Mid deprivation towns","No university","Low",193,82.9268292682927,75.6476683937824,87.5647668393782,51.2953367875648,"36.269430051813472","18.652849740932641","10.880829015544041","55.440414507772019","30.569948186528496","5.1813471502590671","*","20.8","45.8","31.3",3.71502590673575,3.194589501
"679","E35000669","Castleford BUASD",39192,"Medium Towns","Yorkshire and The Humber","Non-coastal","Large non-coastal town","E30000283","Wakefield and Castleford","Majority town and city (Large Towns)","Working","Higher deprivation towns","No university","Low",483,62.4190064794816,63.1469979296066,91.304347826087,48.4472049689441,"22.77432712215321","20.703933747412009","16.563146997929607","49.689440993788821","25.879917184265011","12.629399585921325","*","32","48.9","17.7",3.18840579710145,-2.174272293
"680","E35000672","Woodingdean BUASD",9793,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000179","Brighton","Majority town and city (Large Towns)","Residential","Higher deprivation towns","No university","Low",118,81.7460317460317,61.864406779661,76.271186440678,44.0677966101695,"21.1864406779661","15.254237288135593","8.4745762711864394","51.694915254237287","22.881355932203391","11.016949152542372","*","29.1","50.4","*",3.09322033898305,-0.686227177
"681","E35000674","Heywood BUASD",28205,"Medium Towns","North West","Non-coastal","Large non-coastal town","E30000239","Manchester","Majority conurbation","Working","Higher deprivation towns","No university","Low",299,68.8271604938272,52.5083612040134,78.2608695652174,40.133779264214,"21.739130434782609","25.752508361204011","15.719063545150503","39.799331103678931","18.394648829431436","16.387959866220736","*","33.6","46.8","18.3",3.13377926421405,-3.370296135
"682","E35000676","Bramhall BUASD",17436,"Small Towns","North West","Non-coastal","Smaller non-coastal town","E30000239","Manchester","Majority conurbation","Residential","Lower deprivation towns","No university","High",160,82.8571428571429,63.125,93.75,71.875,"56.25","14.374999999999998","*","35.625","13.125","*","*","7.5","45","46.9",4.31875,5.470582132
"683","E35000681","Hartley (Sevenoaks) BUASD",16029,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000234","London","Majority conurbation","Residential","Lower deprivation towns","No university","Medium",193,75.8974358974359,80.3108808290155,88.0829015544041,60.1036269430052,"44.041450777202073","13.471502590673575","10.880829015544041","46.632124352331608","26.94300518134715","*","*","23.3","39.4","36.299999999999997",3.83419689119171,3.950217044
"684","E35000682","Thurnscoe BUASD",8687,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000004","Barnsley","Majority conurbation","Residential","Higher deprivation towns","No university","Low",124,51.9083969465649,36.2903225806452,66.1290322580645,19.3548387096774,"12.096774193548388","20.161290322580644","10.483870967741936","45.967741935483872","28.225806451612907","12.096774193548388","*","43.5","46","*",2.70161290322581,-10.02801511
"685","E35000684","Radstock BUASD",9419,"Small Towns","South West","Non-coastal","Smaller non-coastal town","E30000165","Bath","Majority town and city (Large Towns)","Mixed","Mid deprivation towns","No university","Low",130,63.4146341463415,48.4615384615385,80,31.5384615384615,"19.230769230769234","17.692307692307693","11.538461538461538","54.615384615384613","33.076923076923073","8.4615384615384617","*","41.1","37.200000000000003","*",2.86153846153846,-5.934594888
"686","E35000688","Crawley BUASD",106943,"Large Towns","South East","Non-coastal","Large non-coastal town","E30000196","Crawley","Majority town and city (Large Towns)","Working","Mid deprivation towns","No university","Low",1256,66.5036674816626,49.9203821656051,78.343949044586,41.3216560509554,"26.671974522292995","16.480891719745223","9.6337579617834397","52.866242038216562","32.245222929936304","6.6082802547770703","3.4","33.9","42.7","19.899999999999999",3.12022292993631,-3.830908388
"687","E35000689","Worsbrough BUASD",9119,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000004","Barnsley","Majority conurbation","Residential","Higher deprivation towns","No university","Low",116,57.8125,43.1034482758621,80.1724137931034,31.0344827586207,"21.551724137931032","19.827586206896552","11.206896551724139","39.655172413793103","19.827586206896552","12.068965517241379","*","40.5","37.9","*",2.97413793103448,-6.855157827
"688","E35000690","Littlehampton BUASD",55706,"Medium Towns","South East","Coastal","Large seaside town","E30000191","Chichester and Bognor Regis","Majority town and city (small)","Residential","Mid deprivation towns","No university","Low",606,73.1707317073171,49.5049504950495,79.3729372937294,39.9339933993399,"23.927392739273927","19.306930693069308","8.9108910891089099","49.834983498349835","24.092409240924091","8.2508250825082499","3.3","34.1","44.5","18.100000000000001",3.04950495049505,-3.409339525
"689","E35000692","Goole BUASD",20810,"Medium Towns","Yorkshire and The Humber","Non-coastal","Large non-coastal town","E30000220","Hull","Majority town and city (Large Towns)","Mixed","Higher deprivation towns","No university","Low",244,60.9243697478992,49.1803278688525,75.8196721311475,41.8032786885246,"18.442622950819672","21.721311475409834","13.114754098360656","47.950819672131146","25.409836065573771","11.475409836065573","5.7","32.200000000000003","43.7","18.399999999999999",3.03688524590164,-4.748883703
"690","E35000697","Mexborough BUASD",15244,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000201","Doncaster","Majority conurbation","Residential","Higher deprivation towns","No university","Low",169,60.752688172043,40.8284023668639,69.2307692307692,27.810650887574,"14.792899408284024","21.893491124260358","14.792899408284024","37.278106508875744","18.934911242603551","20.710059171597635","*","47.3","37.9","*",2.73372781065089,-7.692514402
"691","E35000699","East Wittering BUASD",5647,"Small Towns","South East","Coastal","Smaller seaside town","E30000191","Chichester and Bognor Regis","Majority town and city (small)","Residential","Mid deprivation towns","No university","Medium",58,75.7142857142857,65.5172413793103,87.9310344827586,51.7241379310345,"25.862068965517242","*","*","60.344827586206897","29.310344827586203","*","*","19.3","63.2","*",3.36206896551724,0.400143569
"692","E35000700","Chichester BUASD",28657,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000191","Chichester and Bognor Regis","Majority town and city (small)","Working","Mid deprivation towns","University","Medium",266,78.7644787644788,68.796992481203,81.5789473684211,54.8872180451128,"37.593984962406012","18.045112781954884","7.1428571428571423","51.503759398496243","17.293233082706767","7.1428571428571423","3.8","16.5","49.6","30.1",3.63157894736842,2.11672004
